시도,시군구,월,발생건수,사망자수,부상자수,중상,경상,부상신고
서울,종로구,01월,103,0,133,23,90,20
서울,종로구,02월,84,1,111,20,77,14
서울,종로구,03월,101,0,149,34,91,24
서울,종로구,04월,93,0,114,27,78,9
서울,종로구,05월,102,1,143,24,96,23
서울,종로구,06월,96,1,123,32,84,7
서울,종로구,07월,89,0,128,28,83,17
서울,종로구,08월,90,0,127,29,85,13
서울,종로구,09월,91,1,133,24,96,13
서울,종로구,10월,113,0,166,30,109,27
서울,종로구,11월,75,1,100,22,69,9
서울,종로구,12월,97,1,119,27,81,11
서울,중구,01월,104,1,143,38,88,17
서울,중구,02월,95,2,116,29,74,13
서울,중구,03월,106,1,141,41,85,15
서울,중구,04월,84,1,130,27,82,21
서울,중구,05월,105,1,134,43,76,15
서울,중구,06월,103,0,129,33,87,9
서울,중구,07월,80,0,116,34,72,10
서울,중구,08월,85,1,117,28,77,12
서울,중구,09월,77,0,93,28,57,8
서울,중구,10월,102,0,128,33,86,9
서울,중구,11월,93,1,131,21,90,20
서울,중구,12월,94,1,128,25,88,15
서울,용산구,01월,100,3,140,31,103,6
서울,용산구,02월,104,1,149,33,108,8
서울,용산구,03월,102,0,160,37,109,14
서울,용산구,04월,123,0,162,37,114,11
서울,용산구,05월,134,2,182,42,134,6
서울,용산구,06월,105,3,142,29,102,11
서울,용산구,07월,114,1,145,28,108,9
서울,용산구,08월,118,1,169,37,122,10
서울,용산구,09월,102,1,137,27,101,9
서울,용산구,10월,125,1,185,41,136,8
서울,용산구,11월,100,0,132,39,88,5
서울,용산구,12월,103,1,149,24,118,7
서울,성동구,01월,81,3,110,21,81,8
서울,성동구,02월,91,0,122,24,87,11
서울,성동구,03월,99,2,144,32,106,6
서울,성동구,04월,88,0,113,27,79,7
서울,성동구,05월,112,0,166,32,111,23
서울,성동구,06월,92,1,124,28,90,6
서울,성동구,07월,103,1,135,27,93,15
서울,성동구,08월,91,0,129,22,101,6
서울,성동구,09월,94,1,121,27,91,3
서울,성동구,10월,113,0,157,30,114,13
서울,성동구,11월,104,1,134,35,94,5
서울,성동구,12월,75,0,106,21,79,6
서울,동대문구,01월,142,0,185,52,125,8
서울,동대문구,02월,131,1,162,48,102,12
서울,동대문구,03월,128,3,163,45,109,9
서울,동대문구,04월,135,2,166,47,100,19
서울,동대문구,05월,150,0,205,62,127,16
서울,동대문구,06월,146,1,184,47,121,16
서울,동대문구,07월,152,0,182,52,120,10
서울,동대문구,08월,135,0,185,46,124,15
서울,동대문구,09월,148,2,175,51,108,16
서울,동대문구,10월,151,2,184,48,120,16
서울,동대문구,11월,133,2,181,53,118,10
서울,동대문구,12월,148,1,188,46,134,8
서울,성북구,01월,147,0,194,49,136,9
서울,성북구,02월,116,2,168,40,116,12
서울,성북구,03월,117,1,160,41,109,10
서울,성북구,04월,109,1,178,40,132,6
서울,성북구,05월,139,0,210,47,157,6
서울,성북구,06월,108,2,152,27,113,12
서울,성북구,07월,107,0,142,36,93,13
서울,성북구,08월,105,2,161,35,115,11
서울,성북구,09월,117,1,152,32,110,10
서울,성북구,10월,131,3,162,29,122,11
서울,성북구,11월,104,0,128,26,90,12
서울,성북구,12월,127,2,173,40,118,15
서울,도봉구,01월,67,0,84,25,54,5
서울,도봉구,02월,61,1,76,14,54,8
서울,도봉구,03월,53,0,59,19,33,7
서울,도봉구,04월,63,0,84,25,45,14
서울,도봉구,05월,86,1,102,24,69,9
서울,도봉구,06월,78,1,90,24,55,11
서울,도봉구,07월,76,1,93,29,55,9
서울,도봉구,08월,77,0,102,28,64,10
서울,도봉구,09월,69,0,90,22,49,19
서울,도봉구,10월,82,2,109,32,60,17
서울,도봉구,11월,53,0,89,19,65,5
서울,도봉구,12월,59,0,83,20,56,7
서울,은평구,01월,79,1,106,27,72,7
서울,은평구,02월,81,1,146,26,96,24
서울,은평구,03월,73,1,104,29,67,8
서울,은평구,04월,92,1,119,21,89,9
서울,은평구,05월,90,0,123,22,89,12
서울,은평구,06월,102,0,133,37,86,10
서울,은평구,07월,101,1,138,36,93,9
서울,은평구,08월,107,1,149,29,101,19
서울,은평구,09월,112,3,135,27,94,14
서울,은평구,10월,102,1,136,34,91,11
서울,은평구,11월,94,0,126,38,78,10
서울,은평구,12월,101,2,165,41,108,16
서울,서대문구,01월,71,0,106,26,62,18
서울,서대문구,02월,79,1,110,33,64,13
서울,서대문구,03월,83,0,101,29,59,13
서울,서대문구,04월,101,2,137,33,82,22
서울,서대문구,05월,87,2,120,18,88,14
서울,서대문구,06월,83,0,106,29,66,11
서울,서대문구,07월,86,0,114,20,76,18
서울,서대문구,08월,81,0,109,22,73,14
서울,서대문구,09월,86,0,118,25,74,19
서울,서대문구,10월,102,0,141,34,96,11
서울,서대문구,11월,82,0,123,24,81,18
서울,서대문구,12월,92,0,118,33,69,16
서울,마포구,01월,153,0,229,50,170,9
서울,마포구,02월,137,1,217,47,157,13
서울,마포구,03월,127,1,178,30,139,9
서울,마포구,04월,129,1,181,26,139,16
서울,마포구,05월,144,3,193,47,138,8
서울,마포구,06월,141,0,215,40,161,14
서울,마포구,07월,140,0,228,36,170,22
서울,마포구,08월,124,2,185,32,142,11
서울,마포구,09월,153,0,227,33,172,22
서울,마포구,10월,148,2,202,37,153,12
서울,마포구,11월,148,1,203,45,142,16
서울,마포구,12월,127,0,171,36,120,15
서울,강서구,01월,134,3,210,42,151,17
서울,강서구,02월,134,0,177,46,125,6
서울,강서구,03월,109,0,164,39,111,14
서울,강서구,04월,124,0,206,36,148,22
서울,강서구,05월,103,1,155,43,100,12
서울,강서구,06월,131,2,189,44,128,17
서울,강서구,07월,115,0,173,35,130,8
서울,강서구,08월,141,2,228,43,158,27
서울,강서구,09월,116,1,169,37,117,15
서울,강서구,10월,122,0,156,31,114,11
서울,강서구,11월,146,0,208,53,147,8
서울,강서구,12월,127,2,173,40,117,16
서울,구로구,01월,103,3,162,36,115,11
서울,구로구,02월,118,1,182,31,144,7
서울,구로구,03월,124,0,167,44,117,6
서울,구로구,04월,114,1,159,31,118,10
서울,구로구,05월,137,0,176,45,121,10
서울,구로구,06월,126,0,177,37,125,15
서울,구로구,07월,148,1,206,35,156,15
서울,구로구,08월,117,1,150,33,104,13
서울,구로구,09월,142,1,209,45,149,15
서울,구로구,10월,147,0,195,53,124,18
서울,구로구,11월,128,2,179,37,128,14
서울,구로구,12월,128,3,167,25,135,7
서울,영등포구,01월,222,2,316,67,221,28
서울,영등포구,02월,185,3,261,51,189,21
서울,영등포구,03월,193,2,274,48,205,21
서울,영등포구,04월,197,1,269,49,200,20
서울,영등포구,05월,196,2,277,38,211,28
서울,영등포구,06월,221,1,309,51,225,33
서울,영등포구,07월,195,2,283,46,212,25
서울,영등포구,08월,223,3,310,56,220,34
서울,영등포구,09월,221,1,325,54,255,16
서울,영등포구,10월,207,3,279,52,200,27
서울,영등포구,11월,220,2,313,44,240,29
서울,영등포구,12월,213,0,316,64,218,34
서울,동작구,01월,92,1,109,28,71,10
서울,동작구,02월,109,2,148,40,89,19
서울,동작구,03월,89,0,126,24,93,9
서울,동작구,04월,133,3,179,30,130,19
서울,동작구,05월,125,1,176,35,124,17
서울,동작구,06월,133,1,179,38,122,19
서울,동작구,07월,110,1,150,36,87,27
서울,동작구,08월,134,0,169,35,115,19
서울,동작구,09월,122,0,167,36,98,33
서울,동작구,10월,126,0,174,32,113,29
서울,동작구,11월,113,0,144,45,85,14
서울,동작구,12월,126,0,171,38,115,18
서울,관악구,01월,102,1,130,27,91,12
서울,관악구,02월,108,0,138,29,95,14
서울,관악구,03월,107,2,139,28,95,16
서울,관악구,04월,113,0,148,28,110,10
서울,관악구,05월,119,0,155,35,108,12
서울,관악구,06월,100,0,126,30,88,8
서울,관악구,07월,107,0,148,34,103,11
서울,관악구,08월,115,3,161,31,117,13
서울,관악구,09월,103,1,144,29,99,16
서울,관악구,10월,106,0,149,23,114,12
서울,관악구,11월,115,0,144,20,116,8
서울,관악구,12월,105,1,135,27,93,15
서울,강남구,01월,316,1,456,92,326,38
서울,강남구,02월,249,1,369,74,274,21
서울,강남구,03월,278,3,393,87,271,35
서울,강남구,04월,283,1,411,84,294,33
서울,강남구,05월,288,0,404,81,292,31
서울,강남구,06월,288,0,436,76,308,52
서울,강남구,07월,326,2,427,89,314,24
서울,강남구,08월,301,3,438,75,327,36
서울,강남구,09월,249,2,356,56,277,23
서울,강남구,10월,297,2,403,73,300,30
서울,강남구,11월,292,2,447,75,335,37
서울,강남구,12월,292,3,427,63,330,34
서울,강동구,01월,85,1,101,32,61,8
서울,강동구,02월,100,1,136,36,89,11
서울,강동구,03월,118,2,157,38,108,11
서울,강동구,04월,124,2,152,52,79,21
서울,강동구,05월,123,1,190,43,132,15
서울,강동구,06월,119,0,178,49,113,16
서울,강동구,07월,124,2,171,39,112,20
서울,강동구,08월,120,0,161,27,118,16
서울,강동구,09월,121,0,159,34,105,20
서울,강동구,10월,138,0,189,35,134,20
서울,강동구,11월,114,3,135,22,85,28
서울,강동구,12월,132,0,193,43,124,26
서울,송파구,01월,224,4,320,60,221,39
서울,송파구,02월,191,2,266,70,162,34
서울,송파구,03월,212,2,290,60,197,33
서울,송파구,04월,265,4,365,84,239,42
서울,송파구,05월,266,2,352,74,232,46
서울,송파구,06월,248,2,336,68,221,47
서울,송파구,07월,288,5,396,82,271,43
서울,송파구,08월,220,2,309,47,215,47
서울,송파구,09월,202,0,283,52,198,33
서울,송파구,10월,273,1,364,67,245,52
서울,송파구,11월,236,3,333,57,241,35
서울,송파구,12월,235,0,318,57,239,22
서울,서초구,01월,229,1,321,62,235,24
서울,서초구,02월,187,2,297,52,203,42
서울,서초구,03월,227,1,331,69,229,33
서울,서초구,04월,180,1,246,47,178,21
서울,서초구,05월,203,3,310,64,205,41
서울,서초구,06월,185,0,271,50,202,19
서울,서초구,07월,208,1,312,63,220,29
서울,서초구,08월,200,1,296,47,224,25
서울,서초구,09월,210,4,287,54,204,29
서울,서초구,10월,213,0,313,72,221,20
서울,서초구,11월,223,2,337,66,247,24
서울,서초구,12월,213,2,319,47,257,15
서울,양천구,01월,114,0,179,32,129,18
서울,양천구,02월,106,1,140,34,103,3
서울,양천구,03월,128,1,171,36,119,16
서울,양천구,04월,115,0,141,36,96,9
서울,양천구,05월,137,1,201,27,161,13
서울,양천구,06월,130,1,180,45,120,15
서울,양천구,07월,125,1,166,26,125,15
서울,양천구,08월,123,0,176,29,123,24
서울,양천구,09월,87,1,112,22,82,8
서울,양천구,10월,140,1,181,32,140,9
서울,양천구,11월,113,3,141,34,95,12
서울,양천구,12월,110,1,151,23,115,13
서울,중랑구,01월,125,1,183,35,141,7
서울,중랑구,02월,125,1,169,34,127,8
서울,중랑구,03월,116,3,140,31,95,14
서울,중랑구,04월,121,0,159,35,112,12
서울,중랑구,05월,151,1,213,57,132,24
서울,중랑구,06월,130,0,180,40,119,21
서울,중랑구,07월,144,0,188,53,112,23
서울,중랑구,08월,112,2,153,38,103,12
서울,중랑구,09월,124,0,183,38,127,18
서울,중랑구,10월,154,0,227,42,163,22
서울,중랑구,11월,139,2,182,61,101,20
서울,중랑구,12월,124,0,158,34,112,12
서울,노원구,01월,132,2,176,43,118,15
서울,노원구,02월,125,1,164,27,120,17
서울,노원구,03월,125,1,217,35,169,13
서울,노원구,04월,141,1,180,42,118,20
서울,노원구,05월,142,0,193,37,134,22
서울,노원구,06월,126,4,155,29,106,20
서울,노원구,07월,115,2,178,32,124,22
서울,노원구,08월,111,1,169,29,130,10
서울,노원구,09월,140,0,218,38,171,9
서울,노원구,10월,128,1,179,36,131,12
서울,노원구,11월,130,1,172,27,135,10
서울,노원구,12월,154,0,226,40,176,10
서울,광진구,01월,90,1,119,28,87,4
서울,광진구,02월,84,0,111,24,80,7
서울,광진구,03월,73,1,101,25,71,5
서울,광진구,04월,100,0,126,35,83,8
서울,광진구,05월,101,0,134,32,98,4
서울,광진구,06월,109,0,140,29,97,14
서울,광진구,07월,95,3,130,25,97,8
서울,광진구,08월,101,1,136,35,91,10
서울,광진구,09월,82,0,107,24,78,5
서울,광진구,10월,92,0,135,30,95,10
서울,광진구,11월,111,1,148,38,104,6
서울,광진구,12월,70,3,87,18,65,4
서울,강북구,01월,102,0,160,35,118,7
서울,강북구,02월,103,2,139,36,98,5
서울,강북구,03월,96,1,135,31,100,4
서울,강북구,04월,99,1,136,25,106,5
서울,강북구,05월,125,0,158,43,111,4
서울,강북구,06월,93,1,118,23,93,2
서울,강북구,07월,89,3,133,26,103,4
서울,강북구,08월,102,1,136,36,90,10
서울,강북구,09월,104,0,129,26,95,8
서울,강북구,10월,107,2,128,35,89,4
서울,강북구,11월,97,1,123,31,86,6
서울,강북구,12월,99,1,138,34,98,6
서울,금천구,01월,75,1,118,20,88,10
서울,금천구,02월,70,0,104,23,76,5
서울,금천구,03월,88,0,124,36,83,5
서울,금천구,04월,93,1,114,27,77,10
서울,금천구,05월,89,0,123,27,91,5
서울,금천구,06월,60,0,80,16,56,8
서울,금천구,07월,84,2,106,18,77,11
서울,금천구,08월,70,0,103,22,77,4
서울,금천구,09월,72,0,106,16,86,4
서울,금천구,10월,81,0,110,30,74,6
서울,금천구,11월,80,2,146,40,95,11
서울,금천구,12월,70,0,92,26,60,6
부산,중구,01월,29,0,38,8,27,3
부산,중구,02월,23,0,27,6,21,0
부산,중구,03월,23,0,25,9,15,1
부산,중구,04월,31,1,45,16,24,5
부산,중구,05월,45,0,59,17,36,6
부산,중구,06월,38,0,42,6,32,4
부산,중구,07월,37,0,61,16,36,9
부산,중구,08월,29,0,48,12,34,2
부산,중구,09월,37,1,50,19,29,2
부산,중구,10월,35,1,41,15,22,4
부산,중구,11월,23,0,34,9,24,1
부산,중구,12월,43,0,53,14,36,3
부산,서구,01월,41,1,53,13,38,2
부산,서구,02월,35,0,49,11,31,7
부산,서구,03월,40,1,60,12,42,6
부산,서구,04월,37,0,47,15,30,2
부산,서구,05월,31,1,54,15,35,4
부산,서구,06월,47,0,66,9,53,4
부산,서구,07월,43,0,63,13,47,3
부산,서구,08월,22,0,25,4,19,2
부산,서구,09월,28,1,34,10,21,3
부산,서구,10월,40,2,51,13,35,3
부산,서구,11월,51,0,67,14,52,1
부산,서구,12월,37,0,58,12,43,3
부산,동구,01월,45,0,60,15,41,4
부산,동구,02월,34,0,51,14,35,2
부산,동구,03월,50,0,58,14,37,7
부산,동구,04월,43,0,58,12,43,3
부산,동구,05월,46,1,75,16,56,3
부산,동구,06월,51,0,63,18,44,1
부산,동구,07월,42,1,58,15,38,5
부산,동구,08월,56,1,79,21,54,4
부산,동구,09월,58,0,89,22,57,10
부산,동구,10월,66,0,87,21,62,4
부산,동구,11월,53,0,73,24,43,6
부산,동구,12월,43,0,61,23,31,7
부산,영도구,01월,26,0,41,12,25,4
부산,영도구,02월,23,1,26,6,19,1
부산,영도구,03월,26,1,31,8,21,2
부산,영도구,04월,23,1,26,11,15,0
부산,영도구,05월,23,0,36,13,23,0
부산,영도구,06월,29,0,37,11,25,1
부산,영도구,07월,28,0,38,12,22,4
부산,영도구,08월,32,0,34,10,23,1
부산,영도구,09월,22,1,24,11,11,2
부산,영도구,10월,31,1,36,13,21,2
부산,영도구,11월,34,0,52,17,33,2
부산,영도구,12월,35,0,42,11,29,2
부산,부산진구,01월,154,2,212,58,127,27
부산,부산진구,02월,127,2,180,48,106,26
부산,부산진구,03월,144,1,216,65,131,20
부산,부산진구,04월,118,0,174,50,116,8
부산,부산진구,05월,138,4,183,53,107,23
부산,부산진구,06월,130,2,172,52,110,10
부산,부산진구,07월,140,1,176,68,96,12
부산,부산진구,08월,142,0,170,52,100,18
부산,부산진구,09월,161,2,223,64,140,19
부산,부산진구,10월,134,2,172,58,105,9
부산,부산진구,11월,119,0,156,49,98,9
부산,부산진구,12월,118,2,145,41,88,16
부산,동래구,01월,77,0,110,27,75,8
부산,동래구,02월,84,0,120,41,67,12
부산,동래구,03월,81,1,107,31,73,3
부산,동래구,04월,67,0,76,17,51,8
부산,동래구,05월,103,0,162,35,118,9
부산,동래구,06월,78,1,114,30,78,6
부산,동래구,07월,87,2,133,32,91,10
부산,동래구,08월,77,1,103,27,70,6
부산,동래구,09월,77,0,97,25,69,3
부산,동래구,10월,84,1,103,29,67,7
부산,동래구,11월,66,0,85,30,52,3
부산,동래구,12월,71,0,93,25,63,5
부산,남구,01월,73,0,98,24,66,8
부산,남구,02월,54,0,79,14,60,5
부산,남구,03월,74,2,94,34,50,10
부산,남구,04월,71,3,95,34,53,8
부산,남구,05월,71,0,85,25,47,13
부산,남구,06월,60,1,82,20,54,8
부산,남구,07월,57,0,75,24,47,4
부산,남구,08월,73,1,87,30,45,12
부산,남구,09월,62,0,78,27,47,4
부산,남구,10월,58,2,75,17,48,10
부산,남구,11월,72,0,93,27,56,10
부산,남구,12월,72,0,97,25,62,10
부산,북구,01월,53,0,70,17,48,5
부산,북구,02월,53,2,64,18,43,3
부산,북구,03월,52,0,80,24,52,4
부산,북구,04월,66,0,93,36,53,4
부산,북구,05월,54,1,62,20,40,2
부산,북구,06월,53,0,74,23,46,5
부산,북구,07월,70,0,117,21,84,12
부산,북구,08월,52,3,63,15,44,4
부산,북구,09월,53,0,68,18,46,4
부산,북구,10월,66,0,89,28,56,5
부산,북구,11월,62,0,79,21,52,6
부산,북구,12월,54,0,75,22,50,3
부산,해운대구,01월,84,1,123,33,80,10
부산,해운대구,02월,72,1,102,26,62,14
부산,해운대구,03월,93,1,125,36,75,14
부산,해운대구,04월,89,3,131,40,84,7
부산,해운대구,05월,90,1,141,32,99,10
부산,해운대구,06월,74,1,98,27,62,9
부산,해운대구,07월,90,1,129,40,82,7
부산,해운대구,08월,95,1,136,31,92,13
부산,해운대구,09월,74,0,113,30,65,18
부산,해운대구,10월,103,1,133,34,92,7
부산,해운대구,11월,73,1,98,22,71,5
부산,해운대구,12월,81,0,123,20,87,16
부산,사하구,01월,80,1,101,26,66,9
부산,사하구,02월,70,0,95,27,56,12
부산,사하구,03월,88,0,137,48,82,7
부산,사하구,04월,90,1,117,30,79,8
부산,사하구,05월,85,0,112,31,73,8
부산,사하구,06월,74,0,99,35,54,10
부산,사하구,07월,79,0,112,26,76,10
부산,사하구,08월,87,0,143,38,86,19
부산,사하구,09월,89,0,130,32,87,11
부산,사하구,10월,68,0,82,21,56,5
부산,사하구,11월,93,0,118,39,74,5
부산,사하구,12월,100,1,132,37,82,13
부산,금정구,01월,45,0,64,14,37,13
부산,금정구,02월,50,1,70,23,41,6
부산,금정구,03월,59,3,71,25,44,2
부산,금정구,04월,62,1,83,23,48,12
부산,금정구,05월,75,0,98,27,60,11
부산,금정구,06월,63,0,85,26,48,11
부산,금정구,07월,66,0,89,18,65,6
부산,금정구,08월,74,0,94,35,52,7
부산,금정구,09월,67,1,93,29,59,5
부산,금정구,10월,62,1,99,28,61,10
부산,금정구,11월,96,0,127,49,67,11
부산,금정구,12월,73,0,92,30,57,5
부산,강서구,01월,45,0,70,27,42,1
부산,강서구,02월,37,1,55,13,37,5
부산,강서구,03월,53,4,80,22,56,2
부산,강서구,04월,56,0,71,24,46,1
부산,강서구,05월,41,2,63,20,43,0
부산,강서구,06월,39,0,53,20,29,4
부산,강서구,07월,51,3,84,26,54,4
부산,강서구,08월,44,1,63,17,46,0
부산,강서구,09월,50,3,95,22,70,3
부산,강서구,10월,54,0,70,21,48,1
부산,강서구,11월,63,1,97,26,65,6
부산,강서구,12월,51,0,76,13,55,8
부산,연제구,01월,53,0,64,22,39,3
부산,연제구,02월,49,0,68,18,43,7
부산,연제구,03월,65,1,85,30,48,7
부산,연제구,04월,51,0,68,19,47,2
부산,연제구,05월,50,0,67,24,42,1
부산,연제구,06월,61,1,78,20,54,4
부산,연제구,07월,61,1,79,23,56,0
부산,연제구,08월,56,0,68,21,44,3
부산,연제구,09월,47,0,65,11,52,2
부산,연제구,10월,49,0,68,15,48,5
부산,연제구,11월,63,0,92,22,65,5
부산,연제구,12월,52,2,61,19,41,1
부산,수영구,01월,49,1,71,23,41,7
부산,수영구,02월,58,0,90,25,55,10
부산,수영구,03월,60,0,90,29,47,14
부산,수영구,04월,49,0,71,23,46,2
부산,수영구,05월,59,0,76,15,51,10
부산,수영구,06월,50,0,68,15,44,9
부산,수영구,07월,74,0,112,26,72,14
부산,수영구,08월,62,0,84,19,61,4
부산,수영구,09월,67,0,88,17,64,7
부산,수영구,10월,60,0,85,19,58,8
부산,수영구,11월,62,0,90,25,60,5
부산,수영구,12월,60,1,79,19,48,12
부산,사상구,01월,73,3,87,22,50,15
부산,사상구,02월,58,1,84,20,57,7
부산,사상구,03월,76,0,114,34,70,10
부산,사상구,04월,74,2,105,25,69,11
부산,사상구,05월,69,0,119,25,84,10
부산,사상구,06월,80,0,103,24,58,21
부산,사상구,07월,74,3,114,23,70,21
부산,사상구,08월,83,0,110,34,58,18
부산,사상구,09월,83,3,134,35,84,15
부산,사상구,10월,84,1,122,31,66,25
부산,사상구,11월,77,2,110,28,65,17
부산,사상구,12월,83,0,118,34,71,13
부산,기장군,01월,38,1,63,13,45,5
부산,기장군,02월,32,0,55,16,37,2
부산,기장군,03월,35,0,52,14,36,2
부산,기장군,04월,36,0,57,12,38,7
부산,기장군,05월,36,1,64,18,44,2
부산,기장군,06월,42,0,63,11,49,3
부산,기장군,07월,31,2,47,10,36,1
부산,기장군,08월,37,1,47,16,30,1
부산,기장군,09월,32,1,47,15,32,0
부산,기장군,10월,35,1,56,13,40,3
부산,기장군,11월,32,0,51,13,34,4
부산,기장군,12월,47,1,68,15,49,4
경기,수원시,01월,406,1,556,116,398,42
경기,수원시,02월,470,2,709,113,534,62
경기,수원시,03월,385,2,520,107,375,38
경기,수원시,04월,392,3,543,103,399,41
경기,수원시,05월,463,2,676,153,477,46
경기,수원시,06월,416,4,598,112,410,76
경기,수원시,07월,390,2,560,115,401,44
경기,수원시,08월,382,4,533,116,372,45
경기,수원시,09월,425,4,616,113,449,54
경기,수원시,10월,464,6,664,157,461,46
경기,수원시,11월,425,7,616,122,444,50
경기,수원시,12월,379,2,557,106,404,47
경기,성남시,01월,392,5,569,128,404,37
경기,성남시,02월,338,2,541,121,382,38
경기,성남시,03월,261,4,398,91,268,39
경기,성남시,04월,350,4,513,116,355,42
경기,성남시,05월,315,1,461,104,326,31
경기,성남시,06월,315,4,440,124,281,35
경기,성남시,07월,333,1,475,101,319,55
경기,성남시,08월,287,3,393,77,286,30
경기,성남시,09월,295,2,424,110,287,27
경기,성남시,10월,337,5,514,119,337,58
경기,성남시,11월,302,3,491,114,343,34
경기,성남시,12월,309,3,416,86,293,37
경기,의정부시,01월,191,0,308,58,215,35
경기,의정부시,02월,146,4,214,45,132,37
경기,의정부시,03월,98,3,124,24,86,14
경기,의정부시,04월,137,2,171,38,111,22
경기,의정부시,05월,138,0,192,43,122,27
경기,의정부시,06월,130,2,171,47,106,18
경기,의정부시,07월,129,1,202,41,138,23
경기,의정부시,08월,103,0,170,30,113,27
경기,의정부시,09월,143,1,235,45,147,43
경기,의정부시,10월,151,1,211,41,140,30
경기,의정부시,11월,161,1,210,39,146,25
경기,의정부시,12월,155,4,193,34,126,33
경기,안양시,01월,139,0,209,41,156,12
경기,안양시,02월,126,2,166,26,133,7
경기,안양시,03월,130,3,185,34,143,8
경기,안양시,04월,135,1,213,41,165,7
경기,안양시,05월,133,2,195,44,144,7
경기,안양시,06월,141,0,183,41,133,9
경기,안양시,07월,132,1,198,45,137,16
경기,안양시,08월,123,0,194,47,135,12
경기,안양시,09월,145,1,232,52,166,14
경기,안양시,10월,146,1,220,38,174,8
경기,안양시,11월,146,2,186,48,132,6
경기,안양시,12월,122,1,175,39,130,6
경기,부천시,01월,228,1,329,81,232,16
경기,부천시,02월,224,1,324,70,228,26
경기,부천시,03월,254,2,397,67,306,24
경기,부천시,04월,244,0,333,69,236,28
경기,부천시,05월,271,2,378,68,281,29
경기,부천시,06월,270,0,367,61,280,26
경기,부천시,07월,296,3,423,79,310,34
경기,부천시,08월,296,4,433,76,317,40
경기,부천시,09월,270,4,391,70,291,30
경기,부천시,10월,293,2,372,79,267,26
경기,부천시,11월,295,0,403,66,306,31
경기,부천시,12월,295,3,400,67,303,30
경기,안산시,01월,352,9,559,116,418,25
경기,안산시,02월,322,4,513,106,375,32
경기,안산시,03월,278,2,444,70,356,18
경기,안산시,04월,302,4,430,99,304,27
경기,안산시,05월,336,4,522,98,397,27
경기,안산시,06월,295,2,416,87,305,24
경기,안산시,07월,321,3,475,106,344,25
경기,안산시,08월,329,4,479,84,374,21
경기,안산시,09월,338,3,516,126,364,26
경기,안산시,10월,331,3,511,93,384,34
경기,안산시,11월,356,1,558,92,437,29
경기,안산시,12월,318,3,486,75,369,42
경기,평택시,01월,248,4,410,67,292,51
경기,평택시,02월,245,3,441,73,337,31
경기,평택시,03월,275,5,465,83,353,29
경기,평택시,04월,278,6,456,98,294,64
경기,평택시,05월,267,3,422,78,291,53
경기,평택시,06월,298,3,463,88,306,69
경기,평택시,07월,291,3,509,102,350,57
경기,평택시,08월,277,7,448,84,326,38
경기,평택시,09월,271,4,450,76,325,49
경기,평택시,10월,325,4,475,86,333,56
경기,평택시,11월,303,3,465,73,335,57
경기,평택시,12월,310,6,461,83,325,53
경기,광명시,01월,78,0,102,24,67,11
경기,광명시,02월,85,3,121,20,76,25
경기,광명시,03월,84,2,125,23,77,25
경기,광명시,04월,100,1,142,25,86,31
경기,광명시,05월,78,0,105,15,61,29
경기,광명시,06월,85,2,122,28,78,16
경기,광명시,07월,85,0,128,29,75,24
경기,광명시,08월,100,0,154,22,99,33
경기,광명시,09월,98,0,136,28,83,25
경기,광명시,10월,87,2,120,24,71,25
경기,광명시,11월,97,2,132,27,77,28
경기,광명시,12월,99,0,133,36,76,21
경기,구리시,01월,53,0,76,11,63,2
경기,구리시,02월,48,0,80,11,69,0
경기,구리시,03월,50,1,69,10,58,1
경기,구리시,04월,46,1,70,9,57,4
경기,구리시,05월,64,2,84,25,54,5
경기,구리시,06월,49,0,79,14,61,4
경기,구리시,07월,71,1,102,27,74,1
경기,구리시,08월,56,2,80,19,60,1
경기,구리시,09월,61,1,81,32,48,1
경기,구리시,10월,50,0,66,18,42,6
경기,구리시,11월,56,0,88,13,62,13
경기,구리시,12월,64,3,91,13,66,12
경기,양주시,01월,79,3,109,19,84,6
경기,양주시,02월,63,1,83,22,58,3
경기,양주시,03월,83,2,110,28,75,7
경기,양주시,04월,91,0,133,22,106,5
경기,양주시,05월,92,0,151,36,108,7
경기,양주시,06월,90,0,136,17,106,13
경기,양주시,07월,114,2,164,37,116,11
경기,양주시,08월,79,3,139,27,105,7
경기,양주시,09월,86,2,149,28,108,13
경기,양주시,10월,116,2,178,27,144,7
경기,양주시,11월,102,1,142,29,105,8
경기,양주시,12월,99,3,135,25,107,3
경기,여주시,01월,46,1,69,17,45,7
경기,여주시,02월,29,1,48,13,35,0
경기,여주시,03월,40,2,64,8,54,2
경기,여주시,04월,45,1,90,23,65,2
경기,여주시,05월,32,1,51,10,38,3
경기,여주시,06월,41,2,62,15,46,1
경기,여주시,07월,34,0,48,19,28,1
경기,여주시,08월,41,2,59,11,42,6
경기,여주시,09월,43,1,74,18,53,3
경기,여주시,10월,67,1,94,31,57,6
경기,여주시,11월,43,0,77,17,54,6
경기,여주시,12월,52,2,78,13,60,5
경기,화성시,01월,219,8,345,80,249,16
경기,화성시,02월,181,2,268,66,188,14
경기,화성시,03월,207,7,310,82,212,16
경기,화성시,04월,208,6,330,89,221,20
경기,화성시,05월,220,7,350,65,270,15
경기,화성시,06월,217,1,331,84,222,25
경기,화성시,07월,258,2,400,93,287,20
경기,화성시,08월,217,6,346,58,263,25
경기,화성시,09월,237,6,362,93,260,9
